event_id,user_id,event_name,event_time,platform,device_type
88da8681f2a4c3195486aa8b441e939a,1d8c9f71eaa6923fc9d3cd5d10aea4ce,PageView,2025-02-15 20:43:47.597338 UTC,android,Samsung
20ce6ad12274fd0bffbbaa541d511ac8,1d8c9f71eaa6923fc9d3cd5d10aea4ce,Download,2025-02-18 19:43:47.597338 UTC,android,Samsung
f9909874ff5b70bb7dd04114b3e6cec9,1d8c9f71eaa6923fc9d3cd5d10aea4ce,Install,2025-02-20 07:43:47.597338 UTC,android,Samsung
16bf6ae7298164e9ed2f45df04d57e73,1d8c9f71eaa6923fc9d3cd5d10aea4ce,SignUp,2025-02-21 01:43:47.597338 UTC,android,Samsung
b61f31818b8988b56031d6bb6ffe4636,1d8c9f71eaa6923fc9d3cd5d10aea4ce,Subscription,2025-02-21 08:43:47.597338 UTC,android,Samsung
99b1ae3c9d8fd765e5ee012c0326bc4c,1d8d70dddf147d2d92a634817f01b239,PageView,2025-03-06 20:43:47.597338 UTC,android,Samsung
f841ee6e1b2656b757a7fe6baff44434,1d936dadf30010a96155a780553d5513,PageView,2025-02-15 20:43:47.597338 UTC,ios,iPhone
7cd9d816ca7c6beb9b4cf36b7f0ae0a1,1d94108e907bb8311d8802b48fd54b4a,PageView,2025-02-20 20:43:47.597338 UTC,android,Pixel
e2b409aed43c19e78abb5e0ebdadc8be,1d94108e907bb8311d8802b48fd54b4a,Download,2025-02-21 21:43:47.597338 UTC,android,Pixel
6b1fcb6859558bd4371c4d1ee134e1d8,1d94108e907bb8311d8802b48fd54b4a,Install,2025-02-23 01:43:47.597338 UTC,android,Pixel
5d811c103fde185306986cd03bf74439,1d98edfd003bcd59e957739802965f19,PageView,2025-02-23 20:43:47.597338 UTC,android,Pixel
3cd3a152d0e1eaefe591d119fe540667,1d98edfd003bcd59e957739802965f19,Download,2025-02-25 01:43:47.597338 UTC,android,Pixel
60c73271b82d4a7db651967e3b09735c,1d98edfd003bcd59e957739802965f19,Install,2025-02-25 11:43:47.597338 UTC,android,Pixel
05154b9d6860990778fa654484c484cb,1d98edfd003bcd59e957739802965f19,SignUp,2025-02-26 01:43:47.597338 UTC,android,Pixel
7e8dc5c89bd8f826d094ad06cc5b963c,1d98edfd003bcd59e957739802965f19,Subscription,2025-02-26 23:43:47.597338 UTC,android,Pixel
5bf055a28f13537e8becce26a6d4e577,1da546f25222c1ee710cf7e2f7a3ff0c,PageView,2025-02-06 20:43:47.597338 UTC,ios,iPhone
8f473331f4c2aa425706fb38fbb80a3d,1da546f25222c1ee710cf7e2f7a3ff0c,Download,2025-02-08 13:43:47.597338 UTC,ios,iPhone
61207dfad06857a1abc897ad76c44f4c,1da546f25222c1ee710cf7e2f7a3ff0c,Install,2025-02-09 11:43:47.597338 UTC,ios,iPhone
8f39d33fa36217165ceb6c24b9ee1fa1,1dacb10f0623c67cb7dbb37587d8b38a,PageView,2025-02-24 20:43:47.597338 UTC,android,Samsung
41f4de22c2e38efd1239b958c727c444,1dacb10f0623c67cb7dbb37587d8b38a,Download,2025-02-27 10:43:47.597338 UTC,android,Samsung
90a0fcabe0a1609efc84f21daea5b4fe,1dacb10f0623c67cb7dbb37587d8b38a,Install,2025-02-28 23:43:47.597338 UTC,android,Samsung
dfefe2480c54b17b33f30c56f58e8a33,1dacb10f0623c67cb7dbb37587d8b38a,SignUp,2025-03-01 03:43:47.597338 UTC,android,Samsung
dd62eb2ab9e21077a57c854bd3f6c22f,1dacb10f0623c67cb7dbb37587d8b38a,Subscription,2025-03-01 22:43:47.597338 UTC,android,Samsung
54fc2c0f2c103ef4dec2b3ecceed57f5,1db3fa8e5bbd04882892f478a301a311,PageView,2025-02-24 20:43:47.597338 UTC,ios,iPhone
21980b80b8f2b2a56e8db2b8a5ab682f,1db3fa8e5bbd04882892f478a301a311,Download,2025-02-26 17:43:47.597338 UTC,ios,iPhone
ecf09740061081bb0d0cc1438fd73bdc,1db3fa8e5bbd04882892f478a301a311,Install,2025-02-27 05:43:47.597338 UTC,ios,iPhone
ef9f99b8503f581fd29742191da39eec,1db3fa8e5bbd04882892f478a301a311,SignUp,2025-02-27 16:43:47.597338 UTC,ios,iPhone
20ab9536681494e0ff172430666f3984,1db3fa8e5bbd04882892f478a301a311,Subscription,2025-03-01 10:43:47.597338 UTC,ios,iPhone
a9869ad525d660ffc337166394edf121,1dba3025b159cd9354da65e2d0436a31,PageView,2025-02-17 20:43:47.597338 UTC,android,Pixel
19627539652dc7c3ec6b8146d2530081,1dba5eed8838571e1c80af145184e515,PageView,2025-02-17 20:43:47.597338 UTC,ios,iPhone
a356c3ac16d8712007fcb149f2409017,1dba5eed8838571e1c80af145184e515,Download,2025-02-17 22:43:47.597338 UTC,ios,iPhone
6310eed2880c19e55b1ec45af8bd8e9e,1dba5eed8838571e1c80af145184e515,Install,2025-02-19 05:43:47.597338 UTC,ios,iPhone
e6a226b27f8dd21b564b895e1d013adf,1dc3a89d0d440ba31729b0ba74b93a33,PageView,2025-02-16 20:43:47.597338 UTC,android,Samsung
71f6f02f2f00c634269b6d49b0d8b292,1dc3a89d0d440ba31729b0ba74b93a33,Download,2025-02-18 12:43:47.597338 UTC,android,Samsung
59df658066289c636cc94dd39294366b,1dc3a89d0d440ba31729b0ba74b93a33,Install,2025-02-19 13:43:47.597338 UTC,android,Samsung
e73c7b4a1904eee13980e51413cc53e5,1dc3a89d0d440ba31729b0ba74b93a33,SignUp,2025-02-19 20:43:47.597338 UTC,android,Samsung
d93059b053f111555fdf08f2a5434817,1dc3a89d0d440ba31729b0ba74b93a33,Subscription,2025-02-21 09:43:47.597338 UTC,android,Samsung
bd77274cacd11b614466cefd76f08f01,1ddfa4ccdcea53130b500eaabb190e4b,PageView,2025-03-05 20:43:47.597338 UTC,android,Samsung
1ec59b9797250cd6f2ead883dbeadc49,1ddfa4ccdcea53130b500eaabb190e4b,Download,2025-03-07 11:43:47.597338 UTC,android,Samsung
d8944ea84385267c5e5dc88659932a2e,1de7d2b90d554be9f0db1c338e80197d,PageView,2025-02-18 20:43:47.597338 UTC,android,Samsung
ff53088e8ceeb7d96cf641673c6cbe69,1def1713ebf17722cbe300cfc1c88558,PageView,2025-02-28 20:43:47.597338 UTC,android,Samsung
564e37fa637450f80f1272f6330928e9,1def1713ebf17722cbe300cfc1c88558,Download,2025-03-02 19:43:47.597338 UTC,android,Samsung
82bfe313fa7b548fae696f75745dd203,1def1713ebf17722cbe300cfc1c88558,Install,2025-03-03 22:43:47.597338 UTC,android,Samsung
68a74a1ce8bac812b75cb8c91c552bf5,1def1713ebf17722cbe300cfc1c88558,SignUp,2025-03-04 04:43:47.597338 UTC,android,Samsung
fd77f3a9d1fc6acfd93797e9f5c7e88e,1def1713ebf17722cbe300cfc1c88558,Subscription,2025-03-04 06:43:47.597338 UTC,android,Samsung
ca2507343399a7498ebf58123c646ea8,1dfcb07c683107f038d8c886145d097e,PageView,2025-02-18 20:43:47.597338 UTC,ios,iPhone
430ec94d5883e38714788a75953428b2,1dfcb07c683107f038d8c886145d097e,Download,2025-02-19 03:43:47.597338 UTC,ios,iPhone
bc296670b29743b822781bf244916713,1dffefa65e27e7187c6c052be0ae02b0,PageView,2025-02-20 20:43:47.597338 UTC,android,Pixel
2c37fbf08626855ec56ebfb31df7f8dc,1dffefa65e27e7187c6c052be0ae02b0,Download,2025-02-22 16:43:47.597338 UTC,android,Pixel
f79a32f35a5ff442bf22af80d301d287,1dffefa65e27e7187c6c052be0ae02b0,Install,2025-02-23 11:43:47.597338 UTC,android,Pixel
de4c4802c4caf3006857264ae65893b8,1dffefa65e27e7187c6c052be0ae02b0,SignUp,2025-02-23 18:43:47.597338 UTC,android,Pixel
77d31e36e0633540e439736981f99243,1e00746ce7635c403c2d4f9767893f00,PageView,2025-02-16 20:43:47.597338 UTC,android,Samsung
273b943ca730a0385e2060c7d37ee218,1e056d2b0ebd5c878c550da6ac5d3724,PageView,2025-03-04 20:43:47.597338 UTC,android,Samsung
da980516024ae5fa2a7111dca0b11756,1e056d2b0ebd5c878c550da6ac5d3724,Download,2025-03-07 14:43:47.597338 UTC,android,Samsung
2edd0ba7964a910bab8813fca229f5e8,1e056d2b0ebd5c878c550da6ac5d3724,Install,2025-03-08 00:43:47.597338 UTC,android,Samsung
d91fbade11565161ab5f056a5f8b1ecb,1e056d2b0ebd5c878c550da6ac5d3724,SignUp,2025-03-08 16:43:47.597338 UTC,android,Samsung
b1292f8da4ded53c504700e13508a775,1e0a84051e6a4a7381473328f43c4884,PageView,2025-02-08 20:43:47.597338 UTC,android,Samsung
270f455ee09eaba2729370359e380edb,1e0a84051e6a4a7381473328f43c4884,Download,2025-02-10 17:43:47.597338 UTC,android,Samsung
adec390feb23887f641b6f17980c4c39,1e0a84051e6a4a7381473328f43c4884,Install,2025-02-12 00:43:47.597338 UTC,android,Samsung
e1d7aa49e1710f34a840528717610296,1e0f65eb20acbfb27ee05ddc000b50ec,PageView,2025-02-28 20:43:47.597338 UTC,android,Samsung
a1ce2788341a495f09b7f55fa3b9cef7,1e0f65eb20acbfb27ee05ddc000b50ec,Download,2025-03-02 08:43:47.597338 UTC,android,Samsung
f873ef3b93c2c16d914a49b612b7fd75,1e0f65eb20acbfb27ee05ddc000b50ec,Install,2025-03-03 13:43:47.597338 UTC,android,Samsung
1873afc730e3045a7cb2df8d78d3b20e,1e0f65eb20acbfb27ee05ddc000b50ec,SignUp,2025-03-03 20:43:47.597338 UTC,android,Samsung
c26defc6662b586e821a14bef1ab46d8,1e0f65eb20acbfb27ee05ddc000b50ec,Subscription,2025-03-04 18:43:47.597338 UTC,android,Samsung
ee81dc71b754197e27d5d99082329413,1e0feeaff84a19bf3936e693311fa66d,PageView,2025-02-26 20:43:47.597338 UTC,android,Samsung
52646bf8c9eb74a469b77bb76d0b07e4,1e0feeaff84a19bf3936e693311fa66d,Download,2025-02-27 22:43:47.597338 UTC,android,Samsung
d78403982c20f381ca345f067f673986,1e0feeaff84a19bf3936e693311fa66d,Install,2025-03-01 21:43:47.597338 UTC,android,Samsung
37e2b88eb8dfcf05cdc2ee9e73db3b3f,1e0feeaff84a19bf3936e693311fa66d,SignUp,2025-03-02 15:43:47.597338 UTC,android,Samsung
522ff39208c59fc35c2926faf271c0b2,1e0feeaff84a19bf3936e693311fa66d,Subscription,2025-03-03 16:43:47.597338 UTC,android,Samsung
8333ae86a3e7d157fa5e54619fcc042a,1e14bfe2714193e7af5abc64ecbd6b46,PageView,2025-02-12 20:43:47.597338 UTC,android,Samsung
aee48d3b39311780b5d06f940b7d4a0f,1e14bfe2714193e7af5abc64ecbd6b46,Download,2025-02-13 09:43:47.597338 UTC,android,Samsung
d5429c57caa4b626303e8e26767381b0,1e1d184167ca7676cf665225e236a3d2,PageView,2025-02-06 20:43:47.597338 UTC,android,Pixel
55e6dfe082623cd84f955a1792600263,1e1d184167ca7676cf665225e236a3d2,Download,2025-02-08 09:43:47.597338 UTC,android,Pixel
cc692dcc989a013d24ea22ef563ea45f,1e1d184167ca7676cf665225e236a3d2,Install,2025-02-08 23:43:47.597338 UTC,android,Pixel
78d883b461b1859a1f3f031f43dfd9df,1e3b21cb226c39b6aa4634f820b372f3,PageView,2025-02-11 20:43:47.597338 UTC,android,Samsung
0e859ff1faaeb624151f1e160ee1aa53,1e3b21cb226c39b6aa4634f820b372f3,Download,2025-02-12 22:43:47.597338 UTC,android,Samsung
4e4f0326ddecf75635f6f942067ab616,1e3b21cb226c39b6aa4634f820b372f3,Install,2025-02-14 17:43:47.597338 UTC,android,Samsung
de7d30a8aeac53e7c0c8b40d75b8716a,1e3b21cb226c39b6aa4634f820b372f3,SignUp,2025-02-15 12:43:47.597338 UTC,android,Samsung
f9aa02fd64dd66478b3078d5d5077a6c,1e3b21cb226c39b6aa4634f820b372f3,Subscription,2025-02-15 22:43:47.597338 UTC,android,Samsung
7e88f666caeae8a47ff7267e8025a3fe,1e4268fd66e5999df71142c71a4e212f,PageView,2025-03-02 20:43:47.597338 UTC,android,Samsung
a49bd09fde3830a5ba33b06bf44a98c9,1e44fdf9c44d7328fecc02d677ed704d,PageView,2025-02-17 20:43:47.597338 UTC,android,Samsung
5cf2740b024407c1771bb2a8b0f85210,1e44fdf9c44d7328fecc02d677ed704d,Download,2025-02-19 00:43:47.597338 UTC,android,Samsung
84d1db9ce9a4b1450164259eb161cdda,1e48c4420b7073bc11916c6c1de226bb,PageView,2025-03-04 20:43:47.597338 UTC,android,Samsung
549aa0223c9028a52c168333b1e59784,1e4d36177d71bbb3558e43af9577d70e,PageView,2025-02-14 20:43:47.597338 UTC,android,Samsung
8e487b5de948a05364692bf32a09673b,1e50a717c4febd75e03b348b0be851fa,PageView,2025-02-18 20:43:47.597338 UTC,ios,iPhone
49300115ae787635f3ca848c5e5d4b12,1e50a717c4febd75e03b348b0be851fa,Download,2025-02-19 11:43:47.597338 UTC,ios,iPhone
68d18a5e635c3734e6106d7e9c2794ac,1e50a717c4febd75e03b348b0be851fa,Install,2025-02-20 17:43:47.597338 UTC,ios,iPhone
09eaec9ac9fbbc891cd706ad15df003b,1e5186bca8f75fca53960e8cb4a3b973,PageView,2025-02-20 20:43:47.597338 UTC,ios,iPhone
a5e7b8ea9410b18856e2cd2aca50d8e5,1e51e0f3b6b60070219ccb91bb619a6b,PageView,2025-02-27 20:43:47.597338 UTC,android,Samsung
ef9a3fc6609fb3d1cf5f6447a910b55a,1e51e0f3b6b60070219ccb91bb619a6b,Download,2025-02-28 20:43:47.597338 UTC,android,Samsung
49d760b64e93cb330ef0468b4edd8623,1e51e0f3b6b60070219ccb91bb619a6b,Install,2025-03-01 08:43:47.597338 UTC,android,Samsung
5e2870c6da0bec824552015e8388e1c6,1e51e0f3b6b60070219ccb91bb619a6b,SignUp,2025-03-01 19:43:47.597338 UTC,android,Samsung
00af1f8d487ceabf4d21cfee0f5e2825,1e591403ff232de0f0f139ac51d99295,PageView,2025-02-08 20:43:47.597338 UTC,android,Samsung
9ebc30c2434fe46cd475363da6af99b8,1e591403ff232de0f0f139ac51d99295,Download,2025-02-10 08:43:47.597338 UTC,android,Samsung
14bf42d441066c9830f9248b1e27a5b0,1e591403ff232de0f0f139ac51d99295,Install,2025-02-11 18:43:47.597338 UTC,android,Samsung
921a805db57fc6726cfe549e9f435bd5,1e591403ff232de0f0f139ac51d99295,SignUp,2025-02-12 04:43:47.597338 UTC,android,Samsung
2e4e3da90840e60e01221449f04695e7,1e591403ff232de0f0f139ac51d99295,Subscription,2025-02-13 16:43:47.597338 UTC,android,Samsung
617ce623903d003ac5f989318cfa0997,1e65040d77567934e4ffed55c656a3cc,PageView,2025-02-26 20:43:47.597338 UTC,ios,iPhone
abf7e8c2ab158e8703f037b75294c4f1,1e65040d77567934e4ffed55c656a3cc,Download,2025-02-28 14:43:47.597338 UTC,ios,iPhone
e4744a975a7ae1cc963921c055d68831,1e65040d77567934e4ffed55c656a3cc,Install,2025-03-01 02:43:47.597338 UTC,ios,iPhone
a7f3d0798714326dbb55784e0a46f548,1e65040d77567934e4ffed55c656a3cc,SignUp,2025-03-01 15:43:47.597338 UTC,ios,iPhone
c3531fd884bd6bb53dcca85a89c68052,1e65040d77567934e4ffed55c656a3cc,Subscription,2025-03-03 02:43:47.597338 UTC,ios,iPhone
8ed56f838bcbdd04271d1b8b12976199,1e669a61fb93f9eea7edf5cd3e3d4bcc,PageView,2025-02-21 20:43:47.597338 UTC,android,Samsung
b457f4c1b7213d6f564005ccba17516a,1e669a61fb93f9eea7edf5cd3e3d4bcc,Download,2025-02-22 20:43:47.597338 UTC,android,Samsung
c2332503debf9ef96debfc6eb9b03884,1e669a61fb93f9eea7edf5cd3e3d4bcc,Install,2025-02-24 16:43:47.597338 UTC,android,Samsung
1da82eec25946159f2a5a69c3dfd6dc0,1e69276e3d5650de297e980aa4f59671,PageView,2025-02-17 20:43:47.597338 UTC,android,Pixel
291af7aff3233477263d7118173470bc,1e69276e3d5650de297e980aa4f59671,Download,2025-02-19 08:43:47.597338 UTC,android,Pixel
f8f4509fd2110a6e8c93c4ec93744307,1e69276e3d5650de297e980aa4f59671,Install,2025-02-20 22:43:47.597338 UTC,android,Pixel
9778fc11e73cc66c2d87c1afbb9e1d8c,1e6e0a04d20f50967c64dac2d639a577,PageView,2025-02-18 20:43:47.597338 UTC,android,Samsung
6b7bae8800f5a7b5ce12e26770c90168,1e6e25d952a0d639b676ee20d0519ee2,PageView,2025-02-12 20:43:47.597338 UTC,android,Samsung
22c63f734f73584a3cb7fd53dcc96d7b,1e747ddbea997a1b933aaf58a7953c3c,PageView,2025-02-12 20:43:47.597338 UTC,android,Pixel
cd148b1760004d2dbb180979bcaf9276,1e747ddbea997a1b933aaf58a7953c3c,Download,2025-02-15 07:43:47.597338 UTC,android,Pixel
281ca74f8713dc06ad73419aeb17c2b8,1e747ddbea997a1b933aaf58a7953c3c,Install,2025-02-15 12:43:47.597338 UTC,android,Pixel
d52375bd749a3c41342f8f1fb3d9d83d,1e747ddbea997a1b933aaf58a7953c3c,SignUp,2025-02-16 00:43:47.597338 UTC,android,Pixel
b9d2c18a0e5fc32a795515be5b3058ef,1e7875cf32d306989d80c14308f3a099,PageView,2025-02-15 20:43:47.597338 UTC,ios,iPhone
c32dc7eb1cfefa11d5d0f3013c546dfb,1e7875cf32d306989d80c14308f3a099,Download,2025-02-16 02:43:47.597338 UTC,ios,iPhone
a8fe617908b4cb8fe943e0a34185daa6,1e7875cf32d306989d80c14308f3a099,Install,2025-02-16 06:43:47.597338 UTC,ios,iPhone
0c808a35c6b4081aba77450ad0cd65f3,1e7875cf32d306989d80c14308f3a099,SignUp,2025-02-17 02:43:47.597338 UTC,ios,iPhone
ec86e68b2a42f646423235b3238ade64,1e79596878b2320cac26dd792a6c51c9,PageView,2025-02-26 20:43:47.597338 UTC,ios,iPhone
ef9854b9e383f7fd2779e4accc115f35,1e79596878b2320cac26dd792a6c51c9,Download,2025-02-28 01:43:47.597338 UTC,ios,iPhone
b997862129580c26e4436c2469f9db84,1e79596878b2320cac26dd792a6c51c9,Install,2025-02-28 15:43:47.597338 UTC,ios,iPhone
6f39f6bdbda573babce385eedae32be4,1e79596878b2320cac26dd792a6c51c9,SignUp,2025-03-01 03:43:47.597338 UTC,ios,iPhone
3e3f4b081410ffda5bc42be75d71b185,1e8a19426224ca89e83cef47f1e7f53b,PageView,2025-02-09 20:43:47.597338 UTC,android,Samsung
2055ab77586d66e9b2959e7426362565,1e8a19426224ca89e83cef47f1e7f53b,Download,2025-02-12 05:43:47.597338 UTC,android,Samsung
bbf9803e6bd68bdc933f48a4ffaf37ec,1e8c391abfde9abea82d75a2d60278d4,PageView,2025-02-23 20:43:47.597338 UTC,android,Samsung
5589b0f1b2c7e51e6a2e3638b2a4bab6,1e8c391abfde9abea82d75a2d60278d4,Download,2025-02-24 23:43:47.597338 UTC,android,Samsung
e38c881b7f787cbbccb57e5382208a79,1e8c391abfde9abea82d75a2d60278d4,Install,2025-02-25 09:43:47.597338 UTC,android,Samsung
763f9bdbee75fead921a8c51193c90c3,1e8c391abfde9abea82d75a2d60278d4,SignUp,2025-02-26 04:43:47.597338 UTC,android,Samsung
50e361e02f85e6f2b759e9614df06a41,1e8ca836c962598551882e689265c1c5,PageView,2025-02-12 20:43:47.597338 UTC,android,Pixel
b597a2510f1a9ed88ccba35608abe290,1e8eec0db325b87b0f57b5056efd8afb,PageView,2025-03-06 20:43:47.597338 UTC,ios,iPhone
b542422db639cd98dfe8582c21f6746a,1e913e1b06ead0b66e30b6867bf63549,PageView,2025-03-04 20:43:47.597338 UTC,ios,iPhone
e0287def8d6d6ab261cd04b20a39a036,1e932f24dc0aa4e7a6ac2beec387416d,PageView,2025-02-22 20:43:47.597338 UTC,android,Pixel
bf6281510e713b3c986ac992c9389b61,1e9b64527e41c7360750af533155aebd,PageView,2025-02-27 20:43:47.597338 UTC,ios,iPhone
a6013a5c6acaf26b627db14e1a4a86d1,1e9b64527e41c7360750af533155aebd,Download,2025-03-01 19:43:47.597338 UTC,ios,iPhone
22b62e904e064693b1e394b8c840b8d6,1e9b64527e41c7360750af533155aebd,Install,2025-03-02 17:43:47.597338 UTC,ios,iPhone
e3365f5a107d2e67487dcd547292ec91,1e9b64527e41c7360750af533155aebd,SignUp,2025-03-03 15:43:47.597338 UTC,ios,iPhone
fd41ad264f8da20fc333bdc60cf7deb5,1e9f65024cd764a33b94a14b0e79f42d,PageView,2025-03-04 20:43:47.597338 UTC,android,Samsung
5cb60a2c5f335d9a2273540a31e8e352,1ea97de85eb634d580161c603422437f,PageView,2025-03-01 20:43:47.597338 UTC,android,Samsung
e63b73f533cfdfcb6c31efeabfb315c0,1ea97de85eb634d580161c603422437f,Download,2025-03-04 05:43:47.597338 UTC,android,Samsung
ac200039cad39de2f6ba6010a8ccbe65,1ea97de85eb634d580161c603422437f,Install,2025-03-04 22:43:47.597338 UTC,android,Samsung
17f039d16f6e8d24ed9a63d6da7d481f,1ea97de85eb634d580161c603422437f,SignUp,2025-03-05 14:43:47.597338 UTC,android,Samsung
4ad02d8b9c8848bf80d2779053ed82b7,1eaa260fddcc15e3c1f09453b8d5bd92,PageView,2025-02-14 20:43:47.597338 UTC,ios,iPhone
9933fbd304c4427f61916284acb66630,1eaa260fddcc15e3c1f09453b8d5bd92,Download,2025-02-14 21:43:47.597338 UTC,ios,iPhone
966bca808a6baea5b3205621e8739a89,1eaa260fddcc15e3c1f09453b8d5bd92,Install,2025-02-15 12:43:47.597338 UTC,ios,iPhone
24145930a91a7e7aeeaabebf262dfc70,1eaa260fddcc15e3c1f09453b8d5bd92,SignUp,2025-02-15 21:43:47.597338 UTC,ios,iPhone
48237c5197256f3652ad4523420ea310,1eb590c1259ff05809830227e2b7e782,PageView,2025-02-28 20:43:47.597338 UTC,android,Samsung
cada5d827acd727d973c36d1f1363e40,1eb590c1259ff05809830227e2b7e782,Download,2025-03-02 15:43:47.597338 UTC,android,Samsung
33476209acf2ff569745f2217f05ae39,1eb590c1259ff05809830227e2b7e782,Install,2025-03-04 13:43:47.597338 UTC,android,Samsung
36a6c467dcd503dcaac73b3876268fc6,1eb590c1259ff05809830227e2b7e782,SignUp,2025-03-04 21:43:47.597338 UTC,android,Samsung
9e3a1974880ec88e459494d5b0af1665,1eb590c1259ff05809830227e2b7e782,Subscription,2025-03-06 00:43:47.597338 UTC,android,Samsung
a90a77230555b37068759037668df0d5,1ec3e7af38e33222bde173fecaef6bfa,PageView,2025-02-28 20:43:47.597338 UTC,ios,iPhone
c26837b7453a78307312183744e45f64,1ec3e7af38e33222bde173fecaef6bfa,Download,2025-03-03 15:43:47.597338 UTC,ios,iPhone
6037fa4a23e2610d21f113fc2480c7ed,1ec3e7af38e33222bde173fecaef6bfa,Install,2025-03-04 18:43:47.597338 UTC,ios,iPhone
f3f088cf956603bb88b3f65ef06ccc54,1ec3e7af38e33222bde173fecaef6bfa,SignUp,2025-03-05 07:43:47.597338 UTC,ios,iPhone
26a934ecccf1f9bf4315ab0b391e7beb,1ecdec353419f6d7e30857d00d0312d1,PageView,2025-02-24 20:43:47.597338 UTC,ios,iPhone
9ac4aa846a7e03b69cbdc5efbcd1bafd,1ecdec353419f6d7e30857d00d0312d1,Download,2025-02-26 01:43:47.597338 UTC,ios,iPhone
142761f113814fb830f8a17dd4b13e7a,1ecdec353419f6d7e30857d00d0312d1,Install,2025-02-26 12:43:47.597338 UTC,ios,iPhone
3791770bb76a695415a4b70c071f2c19,1ecdec353419f6d7e30857d00d0312d1,SignUp,2025-02-26 15:43:47.597338 UTC,ios,iPhone
ac7961f0afed222b92898a9fde671045,1ecfb463472ec9115b10c292ef8bc986,PageView,2025-02-14 20:43:47.597338 UTC,ios,iPhone
2f85e8ab07225c0812bdbf1f28269cff,1ee3dfcd8a0645a25a35977997223d22,PageView,2025-02-27 20:43:47.597338 UTC,android,Samsung
77c7d30d1a499742b39bd7c3d636b2dd,1ee3dfcd8a0645a25a35977997223d22,Download,2025-02-28 01:43:47.597338 UTC,android,Samsung
0f5de4ee4b19b918e871a571ab400eeb,1ee3dfcd8a0645a25a35977997223d22,Install,2025-02-28 19:43:47.597338 UTC,android,Samsung
8f403e43c1175de0975d7fa3ff9789f9,1ee3dfcd8a0645a25a35977997223d22,SignUp,2025-03-01 05:43:47.597338 UTC,android,Samsung
29996a1c9222832444b2787535e8c643,1ee3dfcd8a0645a25a35977997223d22,Subscription,2025-03-01 21:43:47.597338 UTC,android,Samsung
ffd13b573a91ea49e6de5481176a487c,1ee942c6b182d0f041a2312947385b23,PageView,2025-02-17 20:43:47.597338 UTC,ios,iPhone
e56e03f8c4953c1623e06e081a269359,1ee942c6b182d0f041a2312947385b23,Download,2025-02-17 23:43:47.597338 UTC,ios,iPhone
1efba984916add80113a83ad49b650fd,1ee942c6b182d0f041a2312947385b23,Install,2025-02-19 16:43:47.597338 UTC,ios,iPhone
58e2647bbf78cb2045a0be4a32158de7,1ef03ed0cd5863c550128836b28ec3e9,PageView,2025-02-18 20:43:47.597338 UTC,android,Samsung
38a7e8f16d5beaa3e3d7dc3712bc3021,1ef91c212e30e14bf125e9374262401f,PageView,2025-02-18 20:43:47.597338 UTC,android,Pixel
f0e1a7dd915737635490e812c86535c7,1ef91c212e30e14bf125e9374262401f,Download,2025-02-21 14:43:47.597338 UTC,android,Pixel
739c136582199141a9a81fd742c6e143,1efa39bcaec6f3900149160693694536,PageView,2025-02-08 20:43:47.597338 UTC,ios,iPhone
dde5947ecf67c1446f9141b422b84929,1efa39bcaec6f3900149160693694536,Download,2025-02-11 03:43:47.597338 UTC,ios,iPhone
93f604478161a9a27dd0815b18f04d81,1efa39bcaec6f3900149160693694536,Install,2025-02-12 13:43:47.597338 UTC,ios,iPhone
9fd205cab8396fc17bd0370ef9c24f28,1efa39bcaec6f3900149160693694536,SignUp,2025-02-13 06:43:47.597338 UTC,ios,iPhone
d71222649f97da53aaa32edb2aa3e364,1efa39bcaec6f3900149160693694536,Subscription,2025-02-14 14:43:47.597338 UTC,ios,iPhone
0fdc155611e214eb2c1a046b055ff0b3,1f029c1e1abaaf0605807b7f91552d36,PageView,2025-02-18 20:43:47.597338 UTC,ios,iPhone
a634dac2554354d2007c716fea0775b0,1f029c1e1abaaf0605807b7f91552d36,Download,2025-02-18 23:43:47.597338 UTC,ios,iPhone
cbc87026107905ececcc0403085050b2,1f029c1e1abaaf0605807b7f91552d36,Install,2025-02-19 17:43:47.597338 UTC,ios,iPhone
6c1fd7e5ee916cd512361a40f780fe6a,1f029c1e1abaaf0605807b7f91552d36,SignUp,2025-02-20 07:43:47.597338 UTC,ios,iPhone
48f955a0f8b1e1769530b8b6726f6c97,1f029c1e1abaaf0605807b7f91552d36,Subscription,2025-02-21 19:43:47.597338 UTC,ios,iPhone
3562ed86daa2a3b43fb97ae1513f9873,1f0e3dad99908345f7439f8ffabdffc4,PageView,2025-02-28 20:43:47.597338 UTC,ios,iPhone
e1872af4c5cd780b07ebe06f26bba000,1f0e3dad99908345f7439f8ffabdffc4,Download,2025-03-02 13:43:47.597338 UTC,ios,iPhone
51caff5263a0dbf7b6ef9d1053d0f48c,1f187c8bc462403c4646ab271007edf4,PageView,2025-02-17 20:43:47.597338 UTC,android,Samsung
8c3bcd4591136ea6fb09209e1605a9aa,1f187c8bc462403c4646ab271007edf4,Download,2025-02-20 15:43:47.597338 UTC,android,Samsung
e4b5d7b25a90deaed398c7c9828ccb70,1f187c8bc462403c4646ab271007edf4,Install,2025-02-21 02:43:47.597338 UTC,android,Samsung
be31a5c50e94550df81707357587947e,1f187c8bc462403c4646ab271007edf4,SignUp,2025-02-21 20:43:47.597338 UTC,android,Samsung
